,amount_req,app_date,loan_title,risk_score,dti,zip_code,state,emp_len,pol_code,gross_income
933,20000,1/1/2016,debt_consolidation,300.0,0.1094,147xx,NY,0,0,182815.36
934,4000,1/1/2016,major_purchase,300.0,0.0191,071xx,NJ,0,0,209424.08
935,2500,1/1/2016,moving,300.0,0.4103,930xx,CA,0,0,6093.1
936,15000,1/1/2016,credit_card,300.0,2.7983,585xx,ND,0,0,5360.4
937,11500,1/1/2016,debt_consolidation,300.0,0.4509,040xx,ME,0,0,25504.55
938,3000,1/1/2016,debt_consolidation,300.0,0.7142000000000001,129xx,NY,0,0,4200.5
939,8000,1/1/2016,credit_card,633.0,0.0761,581xx,ND,0,0,105124.84
940,15000,1/1/2016,debt_consolidation,666.0,0.14529999999999998,179xx,PA,0,0,103234.69
941,15000,1/1/2016,debt_consolidation,300.0,0.2034,125xx,NY,0,0,73746.31
942,13700,1/1/2016,debt_consolidation,300.0,-0.01,373xx,TN,0,0,-1370000.0
943,35000,1/1/2016,debt_consolidation,779.0,0.4604,067xx,CT,0,0,76020.85
944,20000,1/1/2016,home_improvement,632.0,0.493,855xx,AZ,0,0,40567.95
945,10000,1/1/2016,credit_card,300.0,0.028399999999999998,917xx,CA,5 years,0,352112.68
946,3500,1/1/2016,debt_consolidation,300.0,0.3194,681xx,NE,5 years,0,10958.05
947,15000,1/1/2016,debt_consolidation,300.0,0.1862,441xx,OH,0,0,80558.54
948,3000,1/1/2016,other,300.0,0.07139999999999999,606xx,IL,0,0,42016.81
949,24000,1/1/2016,other,300.0,0.5344,718xx,AR,5 years,0,44910.18
950,20000,1/1/2016,debt_consolidation,300.0,0.3969,405xx,KY,0,0,50390.53
951,15000,1/1/2016,debt_consolidation,300.0,0.2836,926xx,CA,0,0,52891.4
952,5000,1/1/2016,debt_consolidation,300.0,0.45439999999999997,440xx,OH,5 years,0,11003.52
953,5000,1/1/2016,debt_consolidation,539.0,0.0662,853xx,AZ,0,0,75528.7
954,25000,1/1/2016,major_purchase,300.0,0.28350000000000003,328xx,FL,0,0,88183.42
955,5000,1/1/2016,credit_card,300.0,0.024,394xx,MS,0,0,208333.33
956,25000,1/1/2016,debt_consolidation,300.0,0.5209,727xx,AR,0,0,47993.86
957,7000,1/1/2016,credit_card,591.0,0.278,891xx,NV,0,0,25179.86
958,2600,1/1/2016,debt_consolidation,300.0,0.4643,114xx,NY,0,0,5599.83
959,2000,1/1/2016,debt_consolidation,300.0,0.10830000000000001,221xx,VA,0,0,18467.22
960,1000,1/1/2016,debt_consolidation,300.0,0.172,320xx,FL,0,0,5813.95
961,9400,1/1/2016,debt_consolidation,300.0,-0.01,600xx,IL,0,0,-940000.0
962,16000,1/1/2016,debt_consolidation,711.0,0.2808,027xx,MA,0,0,56980.06
963,10000,1/1/2016,Debt consolidation,300.0,0.0665,908xx,CA,7 years,0,150375.94
964,10000,1/1/2016,debt_consolidation,300.0,-0.01,850xx,AZ,0,0,-1000000.0
965,10000,1/1/2016,debt_consolidation,300.0,0.1721,980xx,WA,5 years,0,58105.75
966,20000,1/1/2016,debt_consolidation,637.0,0.6204,751xx,TX,0,0,32237.27
967,26000,1/1/2016,debt_consolidation,620.0,0.4336,146xx,NY,0,0,59963.1
968,5000,1/1/2016,debt_consolidation,300.0,0.23550000000000001,773xx,TX,0,0,21231.42
969,15000,1/1/2016,credit_card,300.0,0.067,151xx,PA,5 years,0,223880.6
970,4500,1/1/2016,debt_consolidation,300.0,0.12890000000000001,142xx,NY,0,0,34910.78
971,20000,1/1/2016,home_improvement,300.0,0.1321,142xx,NY,0,0,151400.45
972,25000,1/1/2016,Business Loan,300.0,-0.01,403xx,KY,0,0,-2500000.0
973,20000,1/1/2016,car,300.0,0.1931,331xx,FL,0,0,103573.28
974,20000,1/1/2016,debt_consolidation,300.0,0.14529999999999998,142xx,NY,0,0,137646.25
975,1000,1/1/2016,other,300.0,0.061900000000000004,550xx,MN,0,0,16155.09
976,9000,1/1/2016,credit_card,300.0,0.0453,488xx,MI,0,0,198675.5
977,1000,1/1/2016,car,300.0,0.2278,786xx,TX,0,0,4389.82
978,20000,1/1/2016,house,300.0,0.0639,303xx,GA,0,0,312989.05
979,35000,1/1/2016,debt_consolidation,300.0,0.424,882xx,NM,0,0,82547.17
980,5000,1/1/2016,moving,300.0,0.1048,076xx,NJ,5 years,0,47709.92
981,6000,1/1/2016,debt_consolidation,300.0,0.0565,934xx,CA,5 years,0,106194.69
982,10000,1/1/2016,debt_consolidation,594.0,0.2052,132xx,NY,0,0,48732.94
983,3000,1/1/2016,debt_consolidation,300.0,0.4365,770xx,TX,0,0,6872.85
984,10000,1/1/2016,house,300.0,0.10529999999999999,486xx,MI,0,0,94966.76
985,10000,1/1/2016,moving,300.0,0.3262,850xx,AZ,0,0,30656.04
986,6000,1/1/2016,other,679.0,0.2521,352xx,AL,0,0,23800.08
987,35000,1/1/2016,debt_consolidation,300.0,0.08470000000000001,077xx,NJ,5 years,0,413223.14
988,5000,1/1/2016,debt_consolidation,300.0,0.2544,773xx,TX,0,0,19654.09
989,25000,1/1/2016,other,300.0,1.0248,919xx,CA,0,0,24395.0
990,1000,1/1/2016,other,300.0,0.2477,330xx,FL,0,0,4037.14
991,20000,1/1/2016,car,300.0,0.5757,335xx,FL,0,0,34740.32
992,35000,1/1/2016,debt_consolidation,300.0,0.469,600xx,IL,0,0,74626.87
993,25000,1/1/2016,Business Loan,300.0,-0.01,730xx,OK,0,0,-2500000.0
994,15000,1/1/2016,debt_consolidation,300.0,0.1929,144xx,NY,0,0,77760.5
995,5000,1/1/2016,major_purchase,300.0,0.0176,142xx,NY,0,0,284090.91
996,7500,1/1/2016,debt_consolidation,657.0,0.2036,423xx,KY,0,0,36836.94
997,10000,1/1/2016,debt_consolidation,300.0,0.39409999999999995,606xx,IL,0,0,25374.27
998,1000,1/1/2016,other,544.0,0.1591,922xx,CA,0,0,6285.36
999,7000,1/1/2016,credit_card,300.0,3.0827,151xx,PA,0,0,2270.74
1000,2500,1/1/2016,other,300.0,0.2477,120xx,NY,5 years,0,10092.85
1001,5000,1/1/2016,car,300.0,0.0087,352xx,AL,0,0,574712.64
1002,1000,1/1/2016,other,300.0,0.3223,402xx,KY,0,0,3102.7
1003,4000,1/1/2016,debt_consolidation,300.0,-0.01,751xx,TX,5 years,0,-400000.0
1004,2100,1/1/2016,debt_consolidation,300.0,0.12619999999999998,847xx,UT,0,0,16640.25
1005,1500,1/1/2016,other,547.0,0.142,280xx,NC,0,0,10563.38
1006,30000,1/1/2016,credit_card,300.0,0.44530000000000003,786xx,TX,5 years,0,67370.31
1007,3000,1/1/2016,moving,300.0,0.0,662xx,KS,0,0,0.0
1008,3000,1/1/2016,other,617.0,0.2942,142xx,NY,0,0,10197.14
1009,20000,1/1/2016,small_business,300.0,-0.01,774xx,TX,0,0,-2000000.0
1010,24000,1/1/2016,debt_consolidation,300.0,0.10099999999999999,853xx,AZ,0,0,237623.76
1011,15000,1/1/2016,debt_consolidation,300.0,0.6361,331xx,FL,0,0,23581.2
1012,1000,1/1/2016,credit_card,300.0,0.08349999999999999,333xx,FL,0,0,11976.05
1013,4000,1/1/2016,debt_consolidation,300.0,0.3144,087xx,NJ,5 years,0,12722.65
1014,20000,1/1/2016,major_purchase,300.0,0.0,273xx,NC,0,0,0.0
1015,12000,1/1/2016,debt_consolidation,661.0,0.2609,341xx,FL,0,0,45994.63
1016,7000,1/1/2016,debt_consolidation,300.0,0.4082,492xx,MI,0,0,17148.46
1017,2500,1/1/2016,home_improvement,300.0,0.4608,467xx,IN,0,0,5425.35
1018,22000,1/1/2016,credit_card,300.0,0.5756,657xx,MO,0,0,38220.99
1019,2500,1/1/2016,other,300.0,0.2075,335xx,FL,0,0,12048.19
1020,10000,1/1/2016,debt_consolidation,300.0,0.1106,238xx,VA,0,0,90415.91
1021,10000,1/1/2016,debt_consolidation,300.0,0.2576,827xx,WY,0,0,38819.88
1022,1000,1/1/2016,other,300.0,0.0892,639xx,MO,0,0,11210.76
1023,3000,1/1/2016,home_improvement,300.0,0.5167,198xx,DE,0,0,5806.08
1024,35000,1/1/2016,Credit card refinancing,300.0,0.08529999999999999,840xx,UT,10,0,410316.53
1025,1300,1/1/2016,debt_consolidation,300.0,0.3957,788xx,TX,0,0,3285.32
1026,6000,1/1/2016,debt_consolidation,300.0,0.0425,853xx,AZ,0,0,141176.47
1027,2000,1/1/2016,major_purchase,300.0,0.1035,754xx,TX,0,0,19323.67
1028,6000,1/1/2016,credit_card,300.0,0.2052,933xx,CA,5 years,0,29239.77
1029,3500,1/1/2016,debt_consolidation,300.0,0.672,554xx,MN,5 years,0,5208.33
1030,12000,1/1/2016,debt_consolidation,300.0,0.3492,117xx,NY,0,0,34364.26
1031,30000,1/1/2016,home_improvement,300.0,0.1128,891xx,NV,0,0,265957.45
1032,35000,1/1/2016,house,300.0,-0.01,303xx,GA,5 years,0,-3500000.0
1033,20000,1/1/2016,debt_consolidation,635.0,0.4483,423xx,KY,0,0,44612.98
1034,35000,1/1/2016,credit_card,300.0,0.5864,671xx,KS,5 years,0,59686.22
1035,25000,1/1/2016,credit_card,300.0,0.7495999999999999,959xx,CA,0,0,33351.12
1036,5000,1/1/2016,debt_consolidation,300.0,0.3738,206xx,MD,0,0,13376.14
1037,1000,1/1/2016,other,300.0,0.7351000000000001,902xx,CA,0,0,1360.36
1038,1500,1/1/2016,debt_consolidation,300.0,-0.01,701xx,LA,0,0,-150000.0
1039,4000,1/1/2016,credit_card,300.0,0.54,331xx,FL,0,0,7407.41
1040,29000,1/1/2016,car,300.0,1.5036,162xx,PA,0,0,19287.04
1041,10000,1/1/2016,debt_consolidation,300.0,0.24359999999999998,550xx,MN,0,0,41050.9
1042,4000,1/1/2016,major_purchase,706.0,0.0158,328xx,FL,0,0,253164.56
1043,20000,1/1/2016,debt_consolidation,300.0,0.0806,082xx,NJ,0,0,248138.96
1044,1000,1/1/2016,Vacation,300.0,0.2933,786xx,TX,0,0,3409.48
1045,4500,1/1/2016,debt_consolidation,300.0,0.4725,370xx,TN,0,0,9523.81
1046,4000,1/1/2016,debt_consolidation,300.0,0.14880000000000002,087xx,NJ,5 years,0,26881.72
1047,22000,1/1/2016,debt_consolidation,300.0,0.9317,049xx,ME,0,0,23612.75
1048,10000,1/1/2016,Moving and relocation,300.0,0.2563,334xx,FL,0,0,39016.78
1049,25000,1/1/2016,home_improvement,300.0,0.6074,530xx,WI,0,0,41159.04
1050,5000,1/1/2016,other,300.0,1.8197,614xx,IL,0,0,2747.71
1051,15000,1/1/2016,other,597.0,0.2528,631xx,MO,0,0,59335.44
1052,10000,1/1/2016,debt_consolidation,300.0,0.1685,198xx,DE,0,0,59347.18
1053,30000,1/1/2016,debt_consolidation,300.0,0.4032,736xx,OK,0,0,74404.76
1054,20000,1/1/2016,Debt consolidation,682.0,0.19390000000000002,622xx,IL,0,0,103145.95
1055,35000,1/1/2016,credit_card,300.0,0.3368,010xx,MA,0,0,103919.24
1056,5500,1/1/2016,debt_consolidation,300.0,0.33659999999999995,302xx,GA,0,0,16339.87
1057,5000,1/1/2016,moving,300.0,0.0,801xx,CO,0,0,0.0
1058,35000,1/1/2016,debt_consolidation,300.0,0.1382,471xx,IN,5 years,0,253256.15
1059,20000,1/1/2016,credit_card,709.0,0.33549999999999996,109xx,NY,0,0,59612.52
1060,3000,1/1/2016,debt_consolidation,300.0,0.22210000000000002,689xx,NE,0,0,13507.43
1061,8000,1/1/2016,moving,300.0,0.0304,341xx,FL,0,0,263157.89
1062,15000,1/1/2016,debt_consolidation,300.0,0.5615,871xx,NM,0,0,26714.16
1063,3500,1/1/2016,credit_card,300.0,0.5535,151xx,PA,0,0,6323.4
1064,15000,1/1/2016,credit_card,300.0,0.37479999999999997,541xx,WI,5 years,0,40021.34
1065,35000,1/1/2016,debt_consolidation,696.0,0.1047,117xx,NY,0,0,334288.44
1066,12000,1/1/2016,moving,300.0,-0.01,101xx,FL,0,0,-1200000.0
1067,7500,1/1/2016,debt_consolidation,300.0,0.19010000000000002,136xx,NY,5 years,0,39452.92
1068,1200,1/1/2016,Home improvement,300.0,0.0144,928xx,CA,9 years,0,83333.33
1069,1000,1/1/2016,other,625.0,0.2751,152xx,PA,0,0,3635.04
1070,10000,1/1/2016,debt_consolidation,300.0,0.1257,240xx,VA,0,0,79554.49
1071,8000,1/1/2016,debt_consolidation,300.0,0.2867,276xx,NC,0,0,27903.73
1072,15000,1/1/2016,debt_consolidation,300.0,0.222,604xx,IL,0,0,67567.57
1073,5000,1/1/2016,other,300.0,0.0683,175xx,PA,5 years,0,73206.44
1074,1500,1/1/2016,debt_consolidation,300.0,0.1431,841xx,UT,0,0,10482.18
1075,5000,1/1/2016,home_improvement,300.0,0.011399999999999999,347xx,FL,0,0,438596.49
1076,5000,1/1/2016,debt_consolidation,634.0,0.1827,467xx,IN,0,0,27367.27
1077,1000,1/1/2016,other,300.0,0.3361,386xx,MS,0,0,2975.3
1078,5000,1/1/2016,other,300.0,0.0998,128xx,NY,0,0,50100.2
1079,2000,1/1/2016,other,300.0,0.2298,328xx,FL,0,0,8703.22
1080,25000,1/1/2016,debt_consolidation,300.0,0.12539999999999998,775xx,TX,0,0,199362.04
1081,30000,1/1/2016,home_improvement,300.0,0.1869,114xx,NY,0,0,160513.64
1082,6000,1/1/2016,credit_card,300.0,0.1723,852xx,AZ,0,0,34822.98
1083,1500,1/1/2016,major_purchase,300.0,0.0621,386xx,MS,0,0,24154.59
1084,3100,1/1/2016,debt_consolidation,300.0,0.40380000000000005,787xx,TX,0,0,7677.07
1085,5000,1/1/2016,home_improvement,300.0,0.1518,300xx,GA,0,0,32938.08
1086,20000,1/1/2016,debt_consolidation,300.0,0.0472,112xx,NY,0,0,423728.81
1087,7700,1/1/2016,debt_consolidation,616.0,0.0796,342xx,FL,0,0,96733.67
1088,35000,1/1/2016,debt_consolidation,300.0,0.2394,118xx,NY,0,0,146198.83
1089,15000,1/1/2016,debt_consolidation,300.0,0.6613,923xx,CA,0,0,22682.59
1090,5000,1/1/2016,credit_card,300.0,0.268,201xx,VA,0,0,18656.72
1091,5000,1/1/2016,other,300.0,0.1548,606xx,IL,0,0,32299.74
1092,10000,1/1/2016,debt_consolidation,300.0,0.2115,826xx,WY,0,0,47281.32
1093,35000,1/1/2016,credit_card,300.0,0.9723999999999999,330xx,FL,0,0,35993.42
1094,1000,1/1/2016,home_improvement,300.0,0.0,123xx,NY,5 years,0,0.0
1095,1000,1/1/2016,vacation,300.0,0.5028,402xx,KY,0,0,1988.86
1096,20000,1/1/2016,Business Loan,300.0,-0.01,769xx,TX,0,0,-2000000.0
1097,1100,1/1/2016,moving,300.0,0.0466,232xx,VA,5 years,0,23605.15
1098,10500,1/1/2016,home_improvement,300.0,0.0895,559xx,MN,0,0,117318.44
1099,5000,1/1/2016,debt_consolidation,300.0,0.1902,330xx,FL,5 years,0,26288.12
1100,5000,1/1/2016,other,300.0,0.0837,107xx,NY,0,0,59737.16
1101,15000,1/1/2016,Debt consolidation,300.0,0.21789999999999998,749xx,OK,8 years,0,68838.92
1102,6000,1/1/2016,Debt consolidation,300.0,0.3126,333xx,FL,8 years,0,19193.86
1103,5000,1/1/2016,credit_card,300.0,0.4451,601xx,IL,0,0,11233.43
1104,20000,1/1/2016,debt_consolidation,300.0,0.3971,664xx,KS,0,0,50365.15
1105,2750,1/1/2016,moving,300.0,0.11960000000000001,750xx,TX,0,0,22993.31
1106,15000,1/1/2016,major_purchase,300.0,0.1275,173xx,PA,0,0,117647.06
1107,7000,1/1/2016,credit_card,300.0,0.4604,362xx,AL,5 years,0,15204.17
1108,30000,1/1/2016,debt_consolidation,653.0,0.7931,298xx,SC,0,0,37826.25
1109,18000,1/1/2016,debt_consolidation,300.0,0.1867,598xx,MT,0,0,96411.36
1110,5000,1/1/2016,Medical expenses,300.0,0.2236,041xx,ME,2 years,0,22361.36
1111,35000,1/1/2016,debt_consolidation,300.0,0.0866,959xx,CA,0,0,404157.04
1112,25000,1/1/2016,credit_card,300.0,0.31829999999999997,196xx,PA,5 years,0,78542.26
1113,25000,1/1/2016,debt_consolidation,300.0,0.11320000000000001,029xx,RI,5 years,0,220848.06
1114,35000,1/1/2016,debt_consolidation,300.0,0.1525,660xx,KS,0,0,229508.2
1115,20000,1/1/2016,debt_consolidation,300.0,0.0737,926xx,CA,0,0,271370.42
1116,2500,1/1/2016,debt_consolidation,300.0,0.4597,956xx,CA,0,0,5438.33
1117,10000,1/1/2016,other,661.0,1.0894,390xx,MS,0,0,9179.36
1118,12000,1/1/2016,debt_consolidation,300.0,7.8722,681xx,NE,0,0,1524.35
1119,15000,1/1/2016,debt_consolidation,300.0,1.7059,316xx,GA,0,0,8793.01
1120,10000,1/1/2016,debt_consolidation,300.0,0.5205,591xx,MT,0,0,19212.3
1121,4000,1/1/2016,credit_card,300.0,0.14980000000000002,741xx,OK,0,0,26702.27
1122,5000,1/1/2016,other,300.0,0.10060000000000001,119xx,NY,0,0,49701.79
1123,25000,1/1/2016,credit_card,300.0,0.3779,945xx,CA,5 years,0,66155.07
1124,5000,1/1/2016,debt_consolidation,300.0,0.5028,370xx,TN,0,0,9944.31
1125,35000,1/1/2016,home_improvement,300.0,0.192,481xx,MI,0,0,182291.67
1126,6000,1/1/2016,debt_consolidation,300.0,0.1765,151xx,PA,0,0,33994.33
1127,8000,1/1/2016,debt_consolidation,300.0,0.1534,776xx,TX,0,0,52151.24
1128,5200,1/1/2016,credit_card,300.0,0.0464,117xx,NY,0,0,112068.97
1129,10000,1/1/2016,Business Loan,300.0,-0.01,786xx,TX,0,0,-1000000.0
1130,5000,1/1/2016,Other,649.0,0.0818,840xx,UT,0,0,61124.69
1131,1300,1/1/2016,credit_card,300.0,0.1439,959xx,CA,0,0,9034.05
1132,35000,1/1/2016,debt_consolidation,300.0,0.2843,356xx,AL,0,0,123109.39
1133,10000,1/1/2016,debt_consolidation,300.0,0.3258,346xx,FL,5 years,0,30693.68
1134,30000,1/1/2016,debt_consolidation,613.0,0.4426,335xx,FL,0,0,67781.29
1135,35000,1/1/2016,home_improvement,300.0,0.0962,531xx,WI,5 years,0,363825.36
1136,30000,1/1/2016,debt_consolidation,300.0,0.006,195xx,PA,5 years,0,5000000.0
1137,2000,1/1/2016,credit_card,300.0,0.4008,302xx,GA,0,0,4990.02
1138,18000,1/1/2016,car,300.0,-0.01,890xx,NV,5 years,0,-1800000.0
1139,10000,1/1/2016,debt_consolidation,594.0,0.20440000000000003,321xx,FL,0,0,48923.68
1140,5000,1/1/2016,debt_consolidation,300.0,0.044800000000000006,349xx,FL,0,0,111607.14
1141,15000,1/1/2016,car,300.0,0.5055,485xx,MI,0,0,29673.59
1142,5000,1/1/2016,debt_consolidation,300.0,0.2586,400xx,KY,5 years,0,19334.88
1143,14000,1/1/2016,debt_consolidation,300.0,0.7038,700xx,LA,0,0,19892.01
1144,10000,1/1/2016,debt_consolidation,300.0,0.3746,744xx,OK,0,0,26695.14
1145,10000,1/1/2016,debt_consolidation,300.0,0.57,331xx,FL,0,0,17543.86
1146,14000,1/1/2016,debt_consolidation,300.0,0.18230000000000002,726xx,AR,0,0,76796.49
1147,35000,1/1/2016,renewable_energy,300.0,0.0652,786xx,TX,0,0,536809.82
1148,35000,1/1/2016,debt_consolidation,300.0,0.4914,307xx,GA,5 years,0,71225.07
1149,17000,1/1/2016,debt_consolidation,300.0,0.1883,468xx,IN,0,0,90281.47
1150,3500,1/1/2016,debt_consolidation,300.0,0.4008,302xx,GA,0,0,8732.53
1151,9000,1/1/2016,debt_consolidation,754.0,0.21030000000000001,913xx,CA,0,0,42796.01
1152,2500,1/1/2016,credit_card,300.0,0.19899999999999998,786xx,TX,0,0,12562.81
1153,4000,1/1/2016,Debt consolidation,300.0,0.1723,274xx,NC,0,0,23215.32
1154,35000,1/1/2016,other,300.0,0.2,432xx,OH,0,0,175000.0
1155,1500,1/1/2016,debt_consolidation,300.0,0.0898,432xx,OH,0,0,16703.79
1156,9800,1/1/2016,debt_consolidation,300.0,0.18960000000000002,912xx,CA,0,0,51687.76
1157,25000,1/1/2016,debt_consolidation,300.0,0.6319,937xx,CA,0,0,39563.22
1158,9000,1/1/2016,debt_consolidation,300.0,0.1565,802xx,CO,0,0,57507.99
1159,8900,1/1/2016,car,300.0,0.0892,283xx,NC,5 years,0,99775.78
1160,27000,1/1/2016,Business,300.0,0.0393,112xx,NY,4 years,0,687022.9
1161,1000,1/1/2016,medical,300.0,-0.01,392xx,MS,0,0,-100000.0
1162,20000,1/1/2016,debt_consolidation,645.0,0.1107,912xx,CA,0,0,180668.47
1163,20000,1/1/2016,debt_consolidation,300.0,0.2843,356xx,AL,0,0,70348.22
1164,7000,1/1/2016,other,300.0,0.036000000000000004,339xx,FL,5 years,0,194444.44
1165,1000,1/1/2016,medical,300.0,0.198,711xx,LA,0,0,5050.51
1166,25000,1/1/2016,debt_consolidation,300.0,0.2968,123xx,NY,0,0,84231.81
1167,1200,1/1/2016,moving,562.0,0.029300000000000003,445xx,OH,0,0,40955.63
1168,7000,1/1/2016,debt_consolidation,300.0,0.1588,601xx,IL,0,0,44080.6
1169,1500,1/1/2016,debt_consolidation,537.0,0.3335,086xx,NJ,0,0,4497.75
1170,30000,1/1/2016,debt_consolidation,580.0,0.7158,850xx,AZ,0,0,41911.15
1171,1000,1/1/2016,major_purchase,300.0,-0.01,212xx,MD,0,0,-100000.0
1172,35000,1/1/2016,small_business,300.0,0.1069,913xx,CA,0,0,327408.79
1173,15000,1/1/2016,Debt consolidation,300.0,0.08109999999999999,117xx,NY,10,0,184956.84
1174,3000,1/1/2016,debt_consolidation,300.0,1.4082,078xx,NJ,0,0,2130.38
1175,25000,1/1/2016,Credit card refinancing,662.0,0.018799999999999997,103xx,NY,3 years,0,1329787.23
1176,1000,1/1/2016,credit_card,300.0,0.09,483xx,MI,0,0,11111.11
1177,12000,1/1/2016,major_purchase,300.0,0.0127,973xx,OR,5 years,0,944881.89
1178,25000,1/1/2016,debt_consolidation,300.0,0.0981,402xx,KY,0,0,254842.0
1179,1000,1/1/2016,debt_consolidation,300.0,0.2818,180xx,PA,0,0,3548.62
1180,5000,1/1/2016,debt_consolidation,300.0,0.542,580xx,ND,0,0,9225.09
1181,2500,1/1/2016,home_improvement,300.0,0.10640000000000001,070xx,NJ,0,0,23496.24
1182,7000,1/1/2016,home_improvement,300.0,4.78,338xx,FL,0,0,1464.44
1183,6500,1/1/2016,debt_consolidation,300.0,0.23850000000000002,802xx,CO,0,0,27253.67
1184,25000,1/1/2016,debt_consolidation,639.0,0.1124,049xx,ME,0,0,222419.93
1185,5500,1/1/2016,debt_consolidation,300.0,0.1603,488xx,MI,0,0,34310.67
1186,7000,1/1/2016,debt_consolidation,300.0,0.34259999999999996,913xx,CA,0,0,20431.99
1187,1500,1/1/2016,home_improvement,300.0,0.7120000000000001,900xx,CA,0,0,2106.74
1188,30000,1/1/2016,small_business,300.0,1.1514,315xx,GA,0,0,26055.24
1189,15000,1/1/2016,debt_consolidation,584.0,0.222,945xx,CA,0,0,67567.57
1190,5000,1/1/2016,debt_consolidation,300.0,0.0616,606xx,IL,0,0,81168.83
1191,4000,1/1/2016,vacation,300.0,0.0741,174xx,PA,0,0,53981.11
1192,1000,1/1/2016,other,300.0,0.0051,021xx,MA,0,0,196078.43
1193,4000,1/1/2016,other,578.0,0.0,021xx,MA,0,0,0.0
1194,12000,1/1/2016,credit_card,300.0,0.5464,812xx,CO,0,0,21961.93
1195,15000,1/1/2016,debt_consolidation,300.0,0.4158,392xx,MS,0,0,36075.04
1196,1500,1/1/2016,other,300.0,0.0231,284xx,NC,5 years,0,64935.06
1197,16000,1/1/2016,credit_card,300.0,0.2973,071xx,NJ,5 years,0,53817.69
1198,25000,1/1/2016,Debt consolidation,641.0,0.2297,324xx,FL,10,0,108837.61
1199,25000,1/1/2016,credit_card,300.0,0.1547,326xx,FL,5 years,0,161603.1
1200,15000,1/1/2016,debt_consolidation,300.0,0.4255,074xx,NJ,0,0,35252.64
1201,10000,1/1/2016,Debt consolidation,300.0,0.1534,075xx,NJ,10,0,65189.05
1202,7500,1/1/2016,debt_consolidation,300.0,0.2237,765xx,TX,0,0,33527.05
1203,1500,1/1/2016,medical,300.0,0.4533,359xx,AL,5 years,0,3309.07
1204,12000,1/1/2016,debt_consolidation,300.0,0.3557,412xx,KY,0,0,33736.29
1205,2000,1/1/2016,vacation,300.0,0.32909999999999995,116xx,NY,0,0,6077.18
1206,1500,1/1/2016,moving,543.0,0.1985,634xx,MO,0,0,7556.68
1207,10500,1/1/2016,credit_card,300.0,0.28809999999999997,370xx,TN,0,0,36445.68
1208,4000,1/1/2016,debt_consolidation,300.0,0.2125,111xx,NY,0,0,18823.53
1209,20000,1/1/2016,credit_card,300.0,0.3831,940xx,CA,0,0,52205.69
1210,5000,1/1/2016,debt_consolidation,300.0,0.06860000000000001,402xx,KY,0,0,72886.3
1211,15000,1/1/2016,Debt consolidation,300.0,0.1819,280xx,NC,2 years,0,82462.89
1212,25000,1/1/2016,debt_consolidation,642.0,0.22089999999999999,984xx,WA,0,0,113173.38
1213,15000,1/1/2016,debt_consolidation,300.0,0.49329999999999996,622xx,IL,0,0,30407.46
1214,30000,1/1/2016,other,300.0,0.1744,347xx,FL,5 years,0,172018.35
1215,16500,1/1/2016,debt_consolidation,300.0,0.8824,370xx,TN,0,0,18699.0
1216,25000,1/1/2016,debt_consolidation,300.0,0.027200000000000002,787xx,TX,0,0,919117.65
1217,1000,1/1/2016,other,300.0,0.24960000000000002,402xx,KY,0,0,4006.41
1218,1000,1/1/2016,debt_consolidation,300.0,0.0285,641xx,MO,0,0,35087.72
1219,20000,1/1/2016,debt_consolidation,300.0,0.5775,238xx,VA,0,0,34632.03
1220,12000,1/1/2016,debt_consolidation,300.0,0.2346,750xx,TX,0,0,51150.9
1221,15000,1/1/2016,debt_consolidation,300.0,0.024700000000000003,750xx,TX,0,0,607287.45
1222,15000,1/1/2016,debt_consolidation,300.0,0.5027,321xx,GA,0,0,29838.87
1223,25000,1/1/2016,debt_consolidation,300.0,0.0851,032xx,NH,0,0,293772.03
1224,15000,1/1/2016,Debt consolidation,732.0,0.0216,330xx,FL,4 years,0,694444.44
1225,30000,1/1/2016,debt_consolidation,698.0,0.9018,282xx,NC,0,0,33266.8
1226,13000,1/1/2016,credit_card,300.0,0.4302,083xx,NJ,5 years,0,30218.5
1227,22000,1/1/2016,debt_consolidation,300.0,0.2384,180xx,PA,0,0,92281.88
1228,5000,1/1/2016,medical,300.0,0.0123,341xx,FL,0,0,406504.07
1229,10000,1/1/2016,debt_consolidation,300.0,0.20199999999999999,321xx,FL,0,0,49504.95
1230,10500,1/1/2016,debt_consolidation,300.0,0.0993,465xx,IN,0,0,105740.18
1231,8000,1/1/2016,debt_consolidation,651.0,0.0666,150xx,PA,0,0,120120.12
1232,20000,1/1/2016,Credit card refinancing,300.0,0.2041,611xx,IL,0,0,97991.18
1233,5000,1/1/2016,debt_consolidation,300.0,0.2078,112xx,NY,0,0,24061.6
1234,35000,1/1/2016,other,300.0,0.0917,200xx,DC,5 years,0,381679.39
1235,5000,1/1/2016,home_improvement,687.0,0.2353,705xx,LA,0,0,21249.47
1236,10000,1/1/2016,debt_consolidation,300.0,0.2238,440xx,OH,0,0,44682.75
1237,15000,1/1/2016,debt_consolidation,563.0,0.023799999999999998,328xx,FL,0,0,630252.1
1238,15000,1/1/2016,debt_consolidation,300.0,0.2807,673xx,KS,0,0,53437.83
1239,1000,1/1/2016,other,300.0,0.2359,852xx,AZ,5 years,0,4239.08
1240,15000,1/1/2016,debt_consolidation,300.0,0.1056,331xx,FL,0,0,142045.45
